chargeDeviceID,reference,name,Latitude,Longitude,subBuildingName,buildingName,buildingNumber,thoroughfare,street,doubleDependantLocality,dependantLocality,town,county,postcode,countryCode,uprn,deviceDescription,locationShortDescription,locationLongDescription,deviceManufacturer,deviceModel,deviceOwnerName,deviceOwnerWebsite,deviceOwnerTelephoneNo,deviceOwnerContactName,deviceControllerName,deviceControllerWebsite,deviceControllerTelephoneNo,deviceControllerContactName,deviceNetworks,chargeDeviceStatus,publishStatus,deviceValidated,dateCreated,dateUpdated,moderated,lastUpdated,lastUpdatedBy,attribution,dateDeleted,paymentRequired,paymentRequiredDetails,subscriptionRequired,subscriptionRequiredDetails,parkingFeesFlag,parkingFeesDetails,parkingFeesUrl,accessRestrictionFlag,accessRestrictionDetails,physicalRestrictionFlag,physicalRestrictionText,onStreetFlag,locationType,bearing,access24Hours,accessMondayFrom,accessMondayTo,accessTuesdayFrom,accessTuesdayTo,accessWednesdayFrom,accessWednesdayTo,accessThursdayFrom,accessThursdayTo,accessFridayFrom,accessFridayTo,accessSaturdayFrom,accessSaturdayTo,accessSundayFrom,accessSundayTo,connector1ID,connector1Type,connector1RatedOutputKW,connector1OutputCurrent,connector1RatedVoltage,connector1ChargeMethod,connector1ChargeMode,connector1TetheredCable,connector1Status,connector1Description,connector1Validated,connector2ID,connector2Type,connector2RatedOutputKW,connector2OutputCurrent,connector2RatedVoltage,connector2ChargeMethod,connector2ChargeMode,connector2TetheredCable,connector2Status,connector2Description,connector2Validated,connector3ID,connector3Type,connector3RatedOutputKW,connector3OutputCurrent,connector3RatedVoltage,connector3ChargeMethod,connector3ChargeMode,connector3TetheredCable,connector3Status,connector3Description,connector3Validated,connector4ID,connector4Type,connector4RatedOutputKW,connector4OutputCurrent,connector4RatedVoltage,connector4ChargeMethod,connector4ChargeMode,connector4TetheredCable,connector4Status,connector4Description,connector4Validated,connector5ID,connector5Type,connector5RatedOutputKW,connector5OutputCurrent,connector5RatedVoltage,connector5ChargeMethod,connector5ChargeMode,connector5TetheredCable,connector5Status,connector5Description,connector5Validated,connector6ID,connector6Type,connector6RatedOutputKW,connector6OutputCurrent,connector6RatedVoltage,connector6ChargeMethod,connector6ChargeMode,connector6TetheredCable,connector6Status,connector6Description,connector6Validated,connector7ID,connector7Type,connector7RatedOutputKW,connector7OutputCurrent,connector7RatedVoltage,connector7ChargeMethod,connector7ChargeMode,connector7TetheredCable,connector7Status,connector7Description,connector7Validated,connector8ID,connector8Type,connector8RatedOutputKW,connector8OutputCurrent,connector8RatedVoltage,connector8ChargeMethod,connector8ChargeMode,connector8TetheredCable,connector8Status,connector8Description,connector8Validated,total_connectors
09727459c03d561ed5c6f65ad3c450fd,GP12168,Centaurus Retail Park,51.52629,-2.59919,,,,Cribbs Causeway,,,,Patchway,South Gloucestershire,BS34 5TS,gb,,,,,Alfen,Eve Fast,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,09/03/2021 14:42,09/03/2021 14:42,Y,09/03/2021 14:42,Equans EV Solutions,The GeniePoint Network,n/a,1,Visit www.geniepoint.co.uk,0,,0,,Visit www.geniepoint.co.uk,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,155837,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,155838,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
4d8bb121c305148c417a383070377063,GP12169,Centaurus Retail Park,51.52629,-2.59919,,Cribbs Causeway,,,,,,Patchway,South Gloucestershire,BS34 5TS,gb,,,,,Alfen,ICU Eve,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,10/03/2021 11:00,05/12/2022 13:11,Y,05/12/2022 13:11,Equans EV Solutions,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,Visit www.Geniepoint.com,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,155843,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,155844,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
c2669488ccce76efff3b94dcd2362ee6,RV00007,Bristol and Bath Science Park Hub,51.500267,-2.476215,,Bristol and Bath Science Park,,Bristol & Bath Science Park,"Dirac Crescent, Emersons Green",,,Bristol,Gloucestershire,BS16 7FR,gb,,,,,Efacec,EFC-QC45A,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,156016,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156017,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156018,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
9c88fc4ef9b873ea66a80a6514879e78,RV00008,Bristol and Bath Science Park Hub,51.500267,-2.476215,,Bristol and Bath Science Park,,Bristol & Bath Science Park,"Dirac Crescent, Emersons Green",,,Bristol,Gloucestershire,BS16 7FR,gb,,,,,Efacec,EFC-QC45M,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,156019,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156020,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156021,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
ff3935fe9a250079caed711b6ed5eaab,RV00009,Bristol and Bath Science Park Hub,51.500267,-2.476215,,Bristol and Bath Science Park,,Bristol & Bath Science Park,"Dirac Crescent, Emersons Green",,,Bristol,Gloucestershire,BS16 7FR,gb,,,,,Efacec,EFC-QC45M,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,156022,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156023,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156024,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
4a7bbf6d58b20f2c21af46ce4b79598e,RV00010,Bristol and Bath Science Park Hub,51.500267,-2.476215,,Bristol and Bath Science Park,,Bristol & Bath Science Park,"Dirac Crescent, Emersons Green",,,Bristol,Gloucestershire,BS16 7FR,gb,,,,,Efacec,EFC-QC45M,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,156025,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156026,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156027,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
d981569483bab0e35aca1f9e9e9315ba,RV00011,Bristol and Bath Science Park Hub,51.500267,-2.476215,,Bristol and Bath Science Park,,Bristol & Bath Science Park,"Dirac Crescent, Emersons Green",,,Bristol,Gloucestershire,BS16 7FR,gb,,,,,Efacec,EFC-QC45M,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,156028,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156029,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156030,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
d5d73f20aa7fbe192a22fe3ad2389dfb,RV01023,Bristol and Bath Science Park Hub,51.500267,-2.476215,,Bristol and Bath Science Park,,Bristol & Bath Science Park,"Dirac Crescent, Emersons Green",,,Bristol,Gloucestershire,BS16 7FR,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,156031,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,156032,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
c8e4029058b8e6f376e0cb4f8f366b17,RV01031,Sand Road Car Park,51.376646,-2.960743,,Sand Road Car Park,,Sand Road,Kewstoke,,,Weston-super-Mare,Somerset,BS22 9UH,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156033,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,156034,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
aecf89d1270d044970cf4da4de7cf218,RV01021,Chalks Road Car Park,51.46025,-2.551503,,Chalks Road Car Park,,Chalks Road,Chalks Road,,,Bristol,0,BS5 9EN,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156035,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,156036,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
264ec29337b3f21223e2731333d4d954,RV01022,Chalks Road Car Park,51.46025,-2.551503,,Chalks Road Car Park,,Chalks Road,Chalks Road,,,Bristol,0,BS5 9EN,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156037,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,156038,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
b52630c925d39fd3e8917621a930705f,RV00006,Chalks Road Car Park,51.46025,-2.551503,,Chalks Road Car Park,,Chalks Road,Chalks Road,,,Bristol,0,BS5 9EN,gb,,,,,Efacec,EFC-QC45A,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156039,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156040,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156041,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
134da3e4a5cd2b2eb99885a4062fbc71,GP12170,Centaurus Retail Park,51.52629,-2.59919,,Centaurus Retail Park,,Cribbs Causeway,Cribbs Causeway,,,Bristol,Gloucestershire,BS34 5TS,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,156042,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,156043,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6a6549014ff1b0f6da021038c74e0a61,RV00014,College Street Car Park,51.451988,-2.602874,,College Street Car Park,, St. Georges Road, St. Georges Road,,,Bristol,0,BS1 5UU,gb,,,,,Efacec,EFC-QC45A,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156059,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156060,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156061,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
91c15dbadb1114023857abfdbd0d809a,RV00015,College Street Car Park,51.451988,-2.602874,,College Street Car Park,, St. Georges Road, St. Georges Road,,,Bristol,0,BS1 5UU,gb,,,,,Efacec,EFC-QC45A,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156062,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156063,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156064,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
39c684ef55e8058d9d755500b4870508,RV00016,Victoria Street,51.450722,-2.586599,,Victoria Street,,Victoria Street,Victoria Street,,,Bristol,0,BS1 6HY,gb,,,,,Efacec,EFC-QC45A,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,156065,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156066,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156067,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
d6bb333630a2060e2367759169e54570,RV00017,Victoria Street,51.450722,-2.586599,,Victoria Street,,Victoria Street,Victoria Street,,,Bristol,0,BS1 6HY,gb,,,,,Efacec,EFC-QC45A,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,156068,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156069,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156070,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
35b0311924d1b191ec96983d5558f479,RV00018,Portishead Marina Rapid Charging Hub,51.486672,-2.76478,,Portishead Marina Rapid Hub,,Station Road,Portishead,,,Bristol,Somerset,BS20 7DB,gb,,,,,Efacec,EFC-QC45A,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156071,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156072,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156073,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
d429d47203b5890c103f352320d467ff,RV00019,Portishead Marina Rapid Charging Hub,51.486672,-2.76478,,Portishead Marina Rapid Hub,,Station Road,Portishead,,,Bristol,Somerset,BS20 7DB,gb,,,,,Efacec,EFC-QC45A,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156074,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,156075,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,156076,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
563dafe66e94d4e9272688412a7ac2b9,RV01032,Easton Leisure Centre,51.460058,-2.574235,,Easton Leisure Centre,,Easton Leisure Centre,Thrissell Street,,,Bristol,0,BS5 0SW,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Leisure centre,,1,,,,,,,,,,,,,,,156077,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,156078,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
119f6887f5ebfd6d5b40213819263e68,RV01033,Easton Leisure Centre,51.460058,-2.574235,,Easton Leisure Centre,,Easton Leisure Centre,Thrissell Street,,,Bristol,0,BS5 0SW,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Leisure centre,,1,,,,,,,,,,,,,,,156079,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,156080,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
c6b58fabc9e7fea6874139fc9a3fa313,RV01024,Cecil Road Car Park,51.461333,-2.506667,,Cecil Road Car Park,,Cecil Road,Kingswood,,,Bristol,Gloucestershire,BS15 8NA,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156081,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,156082,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
e6bcc34b201e1b05e9e4b9b6b9ab5b9d,RV01025,Cecil Road Car Park,51.461333,-2.506667,,Cecil Road Car Park,,Cecil Road,Kingswood,,,Bristol,Gloucestershire,BS15 8NA,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156083,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,156084,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
bf5e52d34647dd04e08ae0d3b8a990f7,RV01026,Haynes Lane Car Park,51.481917,-2.510278,,Haynes Lane Car Park,,Haynes Lane,Haynes Lane,,,Bristol,Gloucestershire,BS16 5JE,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156085,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,156086,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
38969e6a55cd30bbcda8b2ec943bb5ad,RV01027,Laburnum Road Car Park,51.449444,-2.518417,,Laburnum Road Car Park,,High Street,Hanham,,,Bristol,Gloucestershire,BS15 3EJ,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156087,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,156088,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
86d799bce2d2e19a929c77f0c082a756,RV01028,St Mary Street Car Park,51.60675,-2.525139,,St Mary Street Car Park,,St. Mary Street,Thornbury,,,Bristol,Gloucestershire,BS35 2AB,gb,,,,,Alfen,ALF-EVE,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,Equans EV Solutions,https://www.equans.co.uk/ev-solutions,2035984087,,The GeniePoint Network,In service,Published,0,16/03/2021 10:41,16/03/2021 10:41,N,,,The GeniePoint Network,n/a,1,Visit www.Geniepoint.com,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,156089,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,156090,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
